Contact.Key,Resp,R2016,R2015,R2014,Age,Finish.Time,Swim.Time,Bike.Time,Run.Time,Min_Year,prior_races,club_aff,Finish.Rank,Swim.Rank,Bike.Rank,Run.Rank
132367,0,0,0,0,58,999999,999999,999999,999999,2017,1,0,8,8,8,8
132646,0,0,0,1,44,22037,2098,9297,9956,2014,2,0,4,3,1,7
132700,0,1,0,0,50,23240,1628,11986,8689,2016,3,0,5,1,6,5
132791,0,2,0,0,49,999999,999999,999999,999999,2016,3,0,8,8,8,8
132875,0,0,0,1,46,27682,3068,12511,11337,2014,2,0,7,7,6,8
133198,1,1,0,0,34,24637,2467,11524,10174,2016,1,0,6,5,5,7
133325,0,1,0,1,47,23618,2325,11340,9573,2014,3,1,5,4,4,6
133660,0,0,1,1,38,15820,1538,9338,6372,2014,5,1,1,1,1,1
133864,0,0,0,0,47,999999,999999,999999,999999,2017,1,0,8,8,8,8
133929,0,0,0,0,29,999999,2625,15150,999999,2017,1,0,8,5,8,8
134210,0,1,1,1,50,18135,1764,9824,6147,2014,4,0,1,1,2,1
134214,0,0,0,0,47,999999,999999,999999,999999,2017,1,0,8,8,8,8
134359,0,0,1,1,56,999999,999999,999999,999999,2014,3,0,8,8,8,8
134394,0,0,2,0,36,23372,2627,10315,9775,2015,3,0,5,5,2,6
134592,0,0,0,1,32,22007,2115,9993,8633,2014,2,0,4,3,2,5
134670,0,1,1,0,47,22373,2259,10799,8920,2015,3,0,4,3,3,5
134982,0,1,2,1,44,21975,1939,10542,7679,2014,5,0,4,2,3,3
135007,0,0,0,1,41,21351,2478,10624,7733,2014,2,0,3,5,3,3
135042,1,0,2,1,51,15295,2073,8638,6582,2014,4,0,1,3,1,1
135187,0,1,1,1,43,21359,2639,10004,8054,2014,4,0,3,5,2,4
135308,0,1,0,0,54,999999,999999,999999,999999,2016,2,0,8,8,8,8
135322,1,1,2,2,33,20372,2457,9789,7410,2014,5,0,2,5,2,2
135368,0,1,2,2,60,23417,2709,11098,8867,2014,6,0,5,6,4,5
135508,0,1,0,0,30,20680,2356,10319,7547,2016,2,0,2,4,2,3
135583,0,1,3,3,76,27647,1778,12853,11446,2014,9,0,7,2,7,8
135911,1,2,1,0,34,19290,1311,9213,7801,2015,4,1,2,1,1,3
135913,0,1,2,1,30,16800,1415,8786,5495,2014,5,0,1,1,1,1
135941,0,0,1,0,26,18641,898,10327,6993,2015,2,0,1,1,2,2
135992,0,2,2,2,34,14392,1658,7820,5471,2014,8,1,1,1,1,1
135993,0,0,1,1,32,21752,1679,11131,8132,2014,4,1,3,1,4,4
136192,0,2,3,3,49,26442,2337,11208,11050,2014,10,0,7,4,4,8
136209,0,0,0,0,52,22848,2710,11782,7985,2017,1,0,4,6,5,3
136213,0,0,0,1,52,999999,3488,16446,999999,2014,4,0,8,8,8,8
136271,0,0,0,0,43,21729,2760,10453,7683,2017,1,0,3,6,3,3
136521,0,0,1,0,42,20344,2133,10878,6477,2015,2,0,2,3,4,1
136759,0,0,1,1,50,25014,3288,11616,9236,2014,3,0,6,8,5,6
136898,0,0,0,0,39,21521,2342,10903,7570,2017,1,0,3,4,4,3
137111,1,0,0,0,39,999999,3828,17816,999999,2017,1,1,8,8,8,8
137157,0,0,0,0,62,24794,2530,12352,8594,2017,1,0,6,5,6,5
137216,0,1,0,0,40,999999,999999,999999,999999,2016,2,0,8,8,8,8
137221,0,0,0,0,49,25359,2462,11564,10489,2017,1,0,6,5,5,7
137258,0,2,0,0,35,20864,2986,9764,7363,2016,3,0,3,7,2,2
137302,1,1,1,1,45,24097,2501,12376,8073,2014,3,0,5,5,6,4
137420,0,1,1,0,43,21435,2112,10957,7876,2015,3,0,3,3,4,3
137579,1,0,0,1,34,19774,2307,9524,7627,2014,2,0,2,4,1,3
137604,0,0,2,1,61,22180,2063,9869,9450,2014,4,0,4,2,2,6
137716,0,0,0,1,48,24315,2372,12966,7625,2014,2,0,5,4,7,3
138469,1,1,1,1,46,21261,2619,10759,6743,2014,3,0,3,5,3,1
138507,1,1,1,1,47,21355,2546,11099,7021,2014,4,1,3,5,4,2
138966,0,1,1,1,56,999999,999999,9342,999999,2014,5,0,8,8,1,8
139101,0,1,1,1,35,21049,2453,10847,7123,2014,4,0,3,4,4,2
139222,0,1,1,0,49,23425,2068,11654,8764,2015,3,0,5,2,5,5
139332,1,0,0,1,33,25036,3084,13126,8345,2014,1,0,6,7,7,4
139551,0,1,0,1,34,16007,1204,8409,5508,2014,3,0,1,1,1,1
140063,0,2,2,1,43,18894,927,9990,7090,2014,7,1,1,1,2,2
140076,0,0,0,0,51,999999,999999,999999,999999,2017,1,0,8,8,8,8
140079,0,1,0,0,44,23688,2357,10559,10265,2016,2,1,5,4,3,7
140543,1,1,1,0,58,24001,2700,9857,9124,2015,2,0,5,6,2,5
140545,0,2,0,2,46,999999,2885,15353,999999,2014,5,1,8,7,8,8
140615,0,2,1,0,55,27694,2877,12407,10631,2015,6,1,7,7,6,7
140868,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,8,8,8,8
140956,0,1,1,0,56,23884,2403,10893,9374,2015,3,0,5,4,4,6
141021,1,1,1,0,37,21743,2526,9638,7850,2015,4,1,3,5,1,3
141096,0,1,0,0,37,999999,999999,999999,999999,2016,2,0,8,8,8,8
141426,0,1,0,1,65,31208,2054,14822,12430,2014,3,1,8,2,8,8
141453,0,1,1,1,42,21537,2140,10442,8296,2014,4,0,3,3,3,4
141490,0,4,3,1,48,22593,2253,11966,7576,2014,13,0,4,3,6,3
141501,0,2,1,0,35,25863,1156,12227,10225,2015,5,1,7,1,6,7
141738,0,0,0,1,38,18577,1047,9851,7012,2014,3,0,1,1,2,2
141909,0,1,0,0,45,18502,2140,8887,7075,2016,2,1,1,3,1,2
141930,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,8,8,8,8
141992,0,0,0,0,47,25593,2791,11863,10289,2017,1,0,6,6,5,7
142030,0,1,1,1,33,23287,2009,11805,8260,2014,4,1,5,2,5,4
142229,0,0,0,0,30,16827,1536,8981,6080,2017,1,0,1,1,1,1
142300,1,0,1,1,38,22804,2526,11118,8706,2014,2,0,4,5,4,5
142339,0,0,0,0,39,20348,1160,11071,7253,2017,2,0,2,1,4,2
142396,0,2,3,2,52,20522,2068,9191,8472,2014,8,0,2,2,1,4
142544,0,0,0,0,31,23955,2759,11577,9073,2017,1,0,5,6,5,5
142690,0,1,1,0,49,22833,2019,11201,8324,2015,3,0,4,2,4,4
142775,0,0,1,1,55,17630,2441,10172,7154,2014,4,1,1,4,2,2
142854,0,0,0,0,33,999999,999999,999999,999999,2017,1,0,8,8,8,8
142890,1,2,3,3,49,17854,1836,8932,6174,2014,9,1,1,2,1,1
142932,0,1,1,1,46,20129,2162,9555,6963,2014,6,0,2,3,1,2
143046,0,0,0,0,46,22154,1232,11450,8568,2017,1,0,4,1,5,4
143299,0,1,0,0,59,23754,3004,10752,9485,2016,2,0,5,7,3,6
143303,1,0,0,1,53,22616,2707,12644,6601,2014,2,0,4,6,7,1
143426,0,0,1,1,64,27127,3409,13733,8678,2014,3,0,7,8,8,5
143454,0,1,1,0,44,26663,2340,12098,11201,2015,3,0,7,4,6,8
143517,0,1,0,0,40,18324,2524,9682,8525,2016,2,0,1,5,1,4
144127,0,1,0,0,48,22199,2183,11696,7320,2016,2,0,4,3,5,2
144476,0,0,0,0,54,29373,3739,12611,12128,2017,1,0,8,8,7,8
144502,0,0,0,0,35,999999,999999,999999,999999,2017,1,0,8,8,8,8
144715,0,1,2,1,42,18961,1582,9378,7259,2014,6,1,1,1,1,2
144932,1,2,0,0,40,999999,999999,999999,999999,2016,2,0,8,8,8,8
144965,0,0,0,1,38,17150,1738,9243,5784,2014,3,0,1,1,1,1
145057,0,2,0,0,35,19381,866,10787,7160,2016,3,0,2,1,3,2
145343,1,0,1,1,41,21372,2098,10524,7943,2014,2,1,3,3,3,3
145414,1,4,0,0,29,15415,1703,8769,6192,2016,6,1,1,1,1,1
145582,0,1,1,0,45,23689,2680,10515,10008,2015,3,0,5,6,3,7
145615,0,0,0,2,43,20849,2504,9764,6660,2014,3,0,3,5,2,1
145820,0,1,1,0,40,21466,2216,11125,7650,2015,3,0,3,3,4,3
145971,0,1,0,0,72,999999,999999,999999,999999,2016,2,0,8,8,8,8
146059,0,2,1,1,46,24061,2082,12340,8937,2014,5,0,5,3,6,5
146354,0,0,0,1,33,20831,2622,10187,7527,2014,2,0,3,5,2,3
146361,0,2,1,1,34,18215,1771,9495,6110,2014,5,0,1,2,1,1
146414,0,1,1,1,38,20727,1852,10558,7475,2014,5,0,2,2,3,3
146420,0,1,1,1,46,999999,4629,999999,999999,2014,4,0,8,8,8,8
146445,1,1,0,1,43,23761,1824,11479,9468,2014,2,0,5,2,5,6
146642,0,1,1,0,66,30794,2306,15024,12500,2015,3,1,8,4,8,8
146728,0,1,0,0,49,19177,1580,9150,7885,2016,2,0,2,1,1,3
146776,0,0,1,0,34,20783,2199,10544,7371,2015,2,0,3,3,3,2
146831,0,1,1,1,25,16034,1871,8515,5062,2014,5,0,1,2,1,1
147020,0,0,0,0,55,24697,3448,11782,8769,2017,1,0,6,8,5,5
147023,0,1,0,1,28,999999,999999,999999,999999,2014,3,0,8,8,8,8
147143,0,1,1,0,56,23371,2686,10225,8130,2015,3,1,5,6,2,4
147224,0,1,0,0,56,24278,1876,12304,9432,2016,2,1,5,2,6,6
147326,0,3,2,3,59,20755,1234,9956,7810,2014,9,1,2,1,2,3
147672,0,0,0,1,47,21447,2157,10957,7808,2014,2,1,3,3,4,3
147787,0,2,0,2,51,18187,1908,9299,6723,2014,6,1,1,2,1,1
147823,0,1,1,1,30,999999,999999,999999,999999,2014,5,0,8,8,8,8
147884,1,0,0,1,49,26271,3993,11589,9502,2014,1,0,7,8,5,6
147964,0,2,3,0,26,17405,1822,9045,5972,2015,6,0,1,2,1,1
147983,0,1,0,0,46,19554,1940,10374,6975,2016,2,0,2,2,3,2
148043,0,0,1,0,37,21583,2273,10629,8317,2015,2,0,3,3,3,4
148071,0,0,1,0,51,28005,3165,12140,11035,2015,2,0,7,7,6,7
148159,0,1,0,0,48,21561,2821,10477,7775,2016,2,1,3,6,3,3
148183,0,2,2,1,43,23870,2620,12322,8174,2014,6,0,5,5,6,4
148386,0,2,0,0,54,999999,3563,13517,999999,2016,3,1,8,8,7,8
148392,0,1,1,1,52,19569,2076,9608,7486,2014,4,0,2,3,1,3
148631,1,1,0,0,37,21049,2636,9815,8047,2016,1,0,3,5,2,4
148723,1,1,0,1,34,20866,2451,10400,7614,2014,2,0,3,4,3,3
148818,1,1,1,1,32,22930,2111,11860,8331,2014,3,0,4,3,5,4
148868,0,0,0,0,30,16941,1609,8961,6153,2017,1,0,1,1,1,1
148949,0,0,1,0,33,999999,999999,999999,999999,2015,2,0,8,8,8,8
148955,0,2,1,1,53,24795,2857,12210,8325,2014,5,0,6,6,6,4
149138,1,0,0,0,48,20076,1220,10027,8259,2017,1,1,2,1,2,4
149259,0,0,0,0,48,25981,2204,12692,10042,2017,1,0,7,3,7,7
149281,0,0,0,0,34,30226,3820,13548,12194,2017,1,0,8,8,7,8
149351,0,1,1,0,32,30865,2529,15520,11313,2015,3,1,8,5,8,8
149832,0,0,0,0,39,24237,2538,12774,7685,2017,1,0,5,5,7,3
149933,0,0,0,0,45,24569,2701,11952,9217,2017,1,0,6,6,6,6
150097,0,2,1,1,62,24292,2087,10874,10418,2014,5,0,5,3,4,7
150148,0,0,1,1,44,24832,2868,11617,9591,2014,3,0,6,6,5,6
150247,0,1,0,1,30,20022,2222,10479,6626,2014,3,1,2,3,3,1
150367,0,1,1,0,36,23554,1950,11128,9906,2015,3,0,5,2,4,6
150482,0,0,0,0,57,19931,999999,11171,8454,2017,1,1,2,8,4,4
150501,0,0,1,2,66,28510,2769,12600,11577,2014,4,0,8,6,7,8
150528,0,1,0,0,40,21891,3071,9905,8271,2016,2,0,3,7,2,4
150595,0,0,0,0,40,17065,1783,9487,5480,2017,1,0,1,2,1,1
150752,0,2,0,0,48,33953,3580,15030,13967,2016,3,1,8,8,8,8
150862,0,0,1,1,44,24691,2417,11465,9616,2014,4,0,6,4,5,6
150974,0,1,0,1,42,999999,999999,999999,999999,2014,3,0,8,8,8,8
151406,0,1,0,0,48,27536,3378,10822,12551,2016,2,0,7,8,3,8
151511,0,1,1,1,57,25914,1720,12227,10042,2014,4,1,7,1,6,7
151520,1,1,0,1,46,25454,3442,11331,9620,2014,2,1,6,8,4,6
151527,1,0,0,1,53,22734,2478,11528,8178,2014,1,0,4,5,5,4
151566,0,1,1,1,35,25999,2313,10340,9858,2014,4,0,7,4,2,6
151582,1,0,0,1,45,21405,3527,9696,7657,2014,1,0,3,8,1,3
151688,1,1,0,1,48,24039,2425,11167,9709,2014,2,1,5,4,4,6
151890,0,1,1,0,36,25002,3241,12817,8092,2015,3,1,6,7,7,4
151936,1,0,1,0,39,23724,3432,11409,8542,2015,1,0,5,8,5,4
152015,0,0,0,1,34,999999,999999,999999,999999,2014,2,0,8,8,8,8
152249,0,0,1,1,66,999999,999999,999999,999999,2014,3,0,8,8,8,8
152271,1,1,1,1,40,19400,1835,9518,7537,2014,4,0,2,2,1,3
152400,0,0,0,0,42,999999,999999,999999,999999,2017,1,0,8,8,8,8
152483,0,1,0,1,54,14972,2572,5701,7904,2014,3,0,1,5,1,3
152643,0,0,0,1,35,999999,999999,999999,999999,2014,2,0,8,8,8,8
152741,1,0,0,0,59,21263,2001,9604,9103,2017,1,0,3,2,1,5
152975,0,1,1,0,44,24205,2443,12140,8763,2015,3,0,5,4,6,5
152982,0,1,1,1,50,31418,2961,12878,12869,2014,4,0,8,7,7,8
153401,0,0,0,1,42,999999,999999,999999,999999,2014,2,0,8,8,8,8
153466,0,1,2,1,41,19512,2229,9459,7376,2014,5,1,2,3,1,2
153574,0,0,0,0,50,26127,2662,12396,10229,2017,1,1,7,6,6,7
153780,0,1,1,0,54,999999,999999,999999,999999,2015,3,0,8,8,8,8
153797,0,1,0,0,53,25203,2422,11614,8910,2016,2,1,6,4,5,5
153810,1,0,2,0,45,19231,1879,9889,6502,2015,3,1,2,2,2,1
153959,0,1,1,1,59,21232,2321,10368,7813,2014,4,1,3,4,3,3
154197,0,0,0,0,47,28355,1279,13587,12439,2017,1,1,8,1,8,8
154284,0,0,0,0,34,26439,2632,12622,10413,2017,1,0,7,5,7,7
154386,1,0,1,2,47,23611,2402,10796,9289,2014,3,0,5,4,3,6
154721,0,1,1,1,38,21421,2387,11043,7418,2014,4,0,3,4,4,2
155059,0,0,0,0,30,25855,2159,12892,10180,2017,2,0,7,3,7,7
155174,0,2,2,0,47,34127,2791,16148,14052,2015,5,0,8,6,8,8
155192,0,1,1,1,38,21013,1903,10714,7819,2014,4,0,3,2,3,3
155240,0,0,0,0,53,18867,2299,9428,6633,2017,1,0,1,4,1,1
155317,0,1,0,0,57,22813,2013,11143,8866,2016,2,0,4,2,4,5
155430,1,1,0,1,36,19574,2133,9941,6926,2014,2,0,2,3,2,2
155472,1,1,1,0,35,21518,2376,10758,7577,2015,2,0,3,4,3,3
155634,0,0,0,0,40,19629,2405,8953,7994,2017,1,0,2,4,1,3
155676,0,0,1,0,51,20759,1623,10593,7846,2015,2,0,3,1,3,3
155721,0,1,1,1,42,26329,3339,10863,11313,2014,4,1,7,8,4,8
155735,1,0,0,1,44,19595,2046,10839,6347,2014,1,0,2,2,4,1
155966,1,2,1,2,28,24927,2435,10832,10638,2014,5,0,6,4,3,7
156165,0,1,0,2,23,14203,1535,8487,5607,2014,4,1,1,1,1,1
156411,0,1,1,0,38,24908,2161,11618,9794,2015,3,1,6,3,5,6
156557,1,0,0,1,43,22533,2316,10962,8337,2014,1,0,4,4,4,4
156697,1,1,1,0,36,18791,2519,9226,7402,2015,2,0,1,5,1,2
156882,0,0,0,1,26,17143,2451,9805,7097,2014,2,0,1,4,2,2
156911,0,0,3,0,45,16787,1848,8595,5653,2015,6,0,1,2,1,1
157126,0,0,0,0,57,27084,1814,12616,11825,2017,1,0,7,2,7,8
157292,0,0,1,0,35,19157,2034,10100,6589,2015,3,0,1,2,2,1
157342,0,0,0,1,34,22927,2240,12410,7533,2014,2,0,4,3,6,3
157381,1,0,0,0,31,20685,1405,10842,7381,2017,2,0,2,1,4,2
157467,1,1,1,1,41,21896,2616,10090,7135,2014,3,0,3,5,2,2
157536,0,1,1,1,39,19227,1923,10202,6199,2014,5,0,2,2,2,1
157777,0,2,2,1,28,17542,1701,8528,6640,2014,8,0,1,1,1,1
157796,0,1,2,2,34,24651,2285,11853,9524,2014,7,0,6,4,5,6
157815,0,1,1,0,55,28834,2475,13140,12052,2015,3,1,8,5,7,8
157991,1,0,0,1,44,24011,2493,10808,9970,2014,2,1,5,5,3,7
158102,0,0,0,0,29,21991,2739,9825,8889,2017,1,0,4,6,2,5
158154,0,1,1,1,58,25151,2356,12540,9322,2014,4,0,6,4,6,6
158424,1,1,1,0,51,31366,2668,16269,11450,2015,3,0,8,6,8,8
158585,0,1,0,1,42,26200,2672,12169,10279,2014,3,0,7,6,6,7
158669,0,1,1,0,52,12633,2510,5468,6608,2015,3,0,1,5,1,1
158736,1,0,0,1,27,21917,999999,12839,8841,2014,3,0,3,8,7,5
158823,1,0,0,1,30,24604,2748,11432,9831,2014,1,0,6,6,5,6
158906,0,1,0,0,47,21270,1501,10594,8754,2016,2,1,3,1,3,5
158966,0,0,0,2,39,24704,2085,11790,9153,2014,3,0,6,3,5,5
159159,0,0,2,0,57,19660,2385,9343,6983,2015,3,1,2,4,1,2
159279,0,0,0,0,45,17576,1638,9064,6397,2017,2,0,1,1,1,1
159408,0,1,0,1,52,25540,3203,11762,9685,2014,3,0,6,7,5,6
159515,0,0,0,0,44,21036,1890,9273,9278,2017,1,0,3,2,1,6
159519,0,0,0,1,30,22146,2426,10124,8592,2014,2,0,4,4,2,5
159566,0,0,0,0,52,999999,999999,999999,999999,2017,1,0,8,8,8,8
159635,0,0,1,0,30,20585,2486,10174,7302,2015,3,0,2,5,2,2
159681,0,0,0,1,48,21732,2748,11133,7571,2014,2,0,3,6,4,3
159754,0,0,1,0,62,25555,2586,12928,9556,2015,2,1,6,5,7,6
159822,0,1,1,1,39,19183,2431,10451,5861,2014,4,0,2,4,3,1
159995,0,1,0,0,53,26113,2081,12123,10514,2016,3,0,7,3,6,7
160104,0,1,1,1,31,20682,2181,10380,7308,2014,4,0,2,3,3,2
160325,0,0,0,0,50,29416,2460,14509,11384,2017,1,0,8,5,8,8
160343,0,0,0,1,37,16333,1722,8336,5473,2014,4,1,1,1,1,1
160358,1,0,1,0,46,20765,1196,10692,8270,2015,2,0,3,1,3,4
160417,0,1,0,0,33,999999,999999,999999,999999,2016,2,0,8,8,8,8
160728,0,2,1,0,41,25575,3202,11456,9715,2015,4,1,6,7,5,6
160843,1,1,1,2,40,19831,2496,9943,6388,2014,5,0,2,5,2,1
160870,0,0,0,0,46,29893,3874,15249,10331,2017,1,0,8,8,8,7
160928,0,0,0,0,40,28960,3093,14549,10459,2017,1,0,8,7,8,7
160958,0,1,1,1,51,23845,2426,12772,8002,2014,4,0,5,4,7,3
161603,0,1,2,0,37,19709,3197,11404,7669,2015,4,0,2,7,5,3
161968,0,0,0,0,43,20725,2319,9749,7570,2017,3,0,2,4,2,3
161999,0,1,1,0,37,22552,2372,11268,7444,2015,3,0,4,4,4,3
162107,0,0,1,1,51,26184,3117,11937,10270,2014,4,0,7,7,6,7
162320,0,0,0,0,49,999999,999999,999999,999999,2017,1,0,8,8,8,8
162364,0,2,2,0,41,19494,2004,10051,6703,2015,7,0,2,2,2,1
162627,0,0,0,1,40,24283,2693,10679,9746,2014,3,0,5,6,3,6
162740,0,1,1,0,51,20128,2095,9555,7279,2015,3,0,2,3,1,2
162946,0,1,0,0,34,23890,1132,12696,9192,2016,2,0,5,1,7,6
163223,0,0,1,1,31,21395,2512,10291,7798,2014,3,1,3,5,2,3
163260,0,0,1,0,56,24954,2873,11477,8884,2015,2,0,6,6,5,5
163275,1,1,2,1,44,24229,2562,11658,9029,2014,4,1,5,5,5,5
163440,0,0,0,0,52,999999,999999,999999,999999,2017,2,0,8,8,8,8
163533,0,1,2,0,69,23418,1605,11517,9266,2015,5,1,5,1,5,6
163544,0,0,0,0,39,999999,999999,999999,999999,2017,1,0,8,8,8,8
163638,0,0,1,1,48,23525,3002,12032,7711,2014,3,0,5,7,6,3
163709,1,0,1,0,34,26504,2806,11617,10722,2015,2,1,7,6,5,7
163766,0,1,1,1,42,18601,2084,9722,5948,2014,4,0,1,3,1,1
163915,0,0,0,1,37,21539,2339,11160,7627,2014,2,0,3,4,4,3
164002,1,1,0,0,50,20506,2579,10262,7372,2016,1,0,2,5,2,2
164078,1,0,1,0,48,22044,2174,11252,7999,2015,1,0,4,3,4,3
164163,1,2,2,1,31,16708,1456,8436,5714,2014,6,1,1,1,1,1
164280,0,1,0,1,54,17372,857,8985,5675,2014,4,1,1,1,1,1
164414,1,1,0,1,38,25212,2615,11563,9655,2014,2,1,6,5,5,6
164425,0,4,1,1,40,20467,2001,10321,7054,2014,7,1,2,2,2,2
164671,0,2,3,1,44,23713,1021,11156,8904,2014,7,1,5,1,4,5
164827,0,0,0,0,48,999999,999999,999999,999999,2017,1,0,8,8,8,8
164829,0,2,1,2,57,21419,2272,10273,7965,2014,7,1,3,3,2,3
165095,0,1,1,1,51,18107,2126,9322,6115,2014,4,0,1,3,1,1
165232,0,1,0,1,41,28397,3064,13062,11632,2014,3,0,8,7,7,8
165358,1,0,0,0,42,999999,2522,16293,999999,2017,1,0,8,5,8,8
165397,0,1,2,0,51,20675,733,9983,8393,2015,6,1,2,1,2,4
165443,0,3,2,1,38,18363,1681,9637,6445,2014,7,0,1,1,1,1
165534,1,1,2,1,50,24219,1860,11497,9876,2014,5,1,5,2,5,6
165737,0,0,0,0,30,999999,999999,999999,999999,2017,1,0,8,8,8,8
165749,1,0,1,0,52,27653,3401,12475,10681,2015,1,1,7,8,6,7
165866,0,0,0,0,24,999999,999999,999999,999999,2017,1,0,8,8,8,8
165961,0,1,0,0,39,22970,2269,10871,9194,2016,2,0,4,3,4,6
166079,0,1,0,2,54,20496,1518,10653,7688,2014,4,1,2,1,3,3
166493,0,0,1,0,41,21508,1858,11020,8030,2015,2,0,3,2,4,4
166504,0,0,1,0,44,23717,2819,12041,8231,2015,2,0,5,6,6,4
166594,0,1,1,1,51,20924,1833,10778,7712,2014,5,0,3,2,3,3
166597,0,0,0,0,51,999999,999999,999999,999999,2017,1,0,8,8,8,8
166921,0,1,0,1,63,33049,3689,15896,12840,2014,3,0,8,8,8,8
166947,0,0,0,0,36,999999,999999,999999,999999,2017,1,0,8,8,8,8
167035,0,1,1,0,45,19556,1915,9712,6977,2015,3,0,2,2,1,2
167179,1,2,1,3,38,20587,2541,10432,6549,2014,7,0,2,5,3,1
167360,0,0,1,0,49,999999,999999,999999,999999,2015,2,0,8,8,8,8
167443,0,0,0,0,33,19241,1974,9689,7061,2017,1,0,2,2,1,2
167703,0,1,1,1,50,28010,2619,11626,12665,2014,4,0,7,5,5,8
167753,0,0,2,1,53,27968,2572,13227,11228,2014,4,1,7,5,7,8
167754,0,0,0,1,50,20942,2392,9675,7801,2014,2,0,3,4,1,3
167817,0,3,2,1,50,28675,3421,13042,9275,2014,8,0,8,8,7,6
167871,0,0,0,1,43,20161,2387,9874,7186,2014,2,1,2,4,2,2
167882,0,0,1,0,60,21147,1972,11158,7330,2015,2,0,3,2,4,2
167920,0,1,1,3,43,23109,2146,10446,9798,2014,6,0,4,3,3,6
168019,0,0,0,0,54,999999,999999,999999,999999,2017,1,0,8,8,8,8
168040,0,1,1,1,57,24393,2853,11028,8310,2014,4,0,6,6,4,4
168069,1,1,1,0,52,20484,2649,10172,6841,2015,3,0,2,6,2,2
168135,0,0,1,0,48,22027,2181,10663,8601,2015,2,0,4,3,3,5
168161,0,0,1,0,42,26195,2741,12952,9772,2015,2,0,7,6,7,6
168269,0,0,1,0,45,21676,999999,12344,9075,2015,2,0,3,8,6,5
168295,0,1,0,1,56,25793,2452,12158,10346,2014,3,0,6,4,6,7
168315,1,4,2,1,37,17446,2068,8170,6151,2014,9,0,1,2,1,1
168431,1,1,2,0,45,23978,1847,11455,8913,2015,3,1,5,2,5,5
168486,0,1,0,0,46,18784,2317,9628,6310,2016,2,1,1,4,1,1
168603,0,3,5,3,41,15512,1527,8145,5081,2014,15,0,1,1,1,1
168734,0,0,0,0,48,999999,999999,999999,999999,2017,1,0,8,8,8,8
168842,0,0,0,0,29,15660,1797,8632,4928,2017,1,1,1,2,1,1
168887,1,0,1,0,27,18803,3183,10878,7811,2015,2,1,1,7,4,3
168891,0,0,0,0,31,999999,999999,999999,999999,2017,1,0,8,8,8,8
168959,0,1,1,0,45,23695,2156,10547,7712,2015,4,1,5,3,3,3
169217,0,1,0,1,54,22818,2108,11443,8656,2014,3,0,4,3,5,5
169310,1,0,0,0,53,20409,1905,8521,9350,2017,1,1,2,2,1,6
169841,0,0,0,0,45,27736,2459,14056,10591,2017,1,1,7,5,8,7
169895,0,0,0,0,37,999999,999999,999999,999999,2017,1,0,8,8,8,8
170012,0,1,1,2,38,18471,2187,9005,6872,2014,5,0,1,3,1,2
170404,0,1,1,0,69,27209,2707,11425,10889,2015,3,0,7,6,5,7
170466,0,2,1,1,54,12902,2362,5175,7187,2014,7,0,1,4,1,2
170500,1,0,0,0,39,17305,1740,8541,6687,2017,1,1,1,1,1,1
170625,0,1,0,0,40,26718,2129,12860,11158,2016,2,0,7,3,7,8
170786,0,1,0,1,48,28050,2873,14321,8983,2014,3,0,7,6,8,5
170994,0,0,0,0,58,22858,3133,10990,7740,2017,1,0,4,7,4,3
171077,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,8,8,8,8
171213,0,0,1,1,52,25540,3498,11374,9622,2014,3,0,6,8,5,6
171458,0,1,0,0,55,999999,2258,999999,999999,2016,2,0,8,3,8,8
171488,1,2,2,3,48,16459,2762,6581,9099,2014,8,1,1,6,1,5
171763,0,0,0,1,31,23985,3304,9902,9936,2014,3,1,5,8,2,7
171997,0,2,0,1,39,23300,1925,10682,9662,2014,4,0,5,2,3,6
172062,0,0,1,1,33,21707,2656,11154,7312,2014,3,0,3,6,4,2
172149,0,0,0,1,45,23083,2655,11546,8329,2014,2,0,4,6,5,4
172175,0,2,2,0,59,30024,2723,15407,10939,2015,5,1,8,6,8,7
172264,0,0,0,1,48,25573,2033,9917,12752,2014,2,0,6,2,2,8
172353,0,1,1,1,40,22202,1322,11156,8277,2014,4,0,4,1,4,4
172373,0,0,0,1,52,25449,3287,10949,9957,2014,2,0,6,8,4,7
172577,0,1,1,1,51,25044,3019,11270,10347,2014,4,0,6,7,4,7
172879,0,3,2,2,42,19538,1621,9384,7533,2014,8,1,2,1,1,3
172988,0,0,0,0,32,999999,999999,999999,999999,2017,1,0,8,8,8,8
173051,0,1,0,1,55,22506,2664,10590,7707,2014,3,1,4,6,3,3
173221,0,1,1,1,52,26132,2893,13128,8612,2014,4,1,7,7,7,5
173351,0,0,1,0,30,23662,2351,10198,9504,2015,2,0,5,4,2,6
173475,0,0,0,0,48,999999,999999,999999,999999,2017,1,0,8,8,8,8
173555,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,8,8,8,8
173788,0,0,0,0,67,999999,999999,999999,999999,2017,1,0,8,8,8,8
173970,0,2,2,1,55,21525,2324,10613,7332,2014,7,0,3,4,3,2
174038,0,1,1,0,60,25959,3248,11947,9459,2015,4,1,7,7,6,6
174141,0,1,1,0,42,19575,2022,9378,7701,2015,4,0,2,2,1,3
174158,0,1,0,1,46,19674,1010,10462,7016,2014,3,0,2,1,3,2
